,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,target
1416,986.4750865786802,425.6991775858523,321.0,539.0457328004265,1100.4507395443316,273.0,8.381685719682338,69.27941301923944,777.0446068388175,344.92334763601855,689.0,265.41716620961665,393.8912459509028,54.38267895922491,371.66399900925774,316.7880319993737,649.634934808906,724.5433568462483,386.0674450186131,0.814945757997403,0.4073548308902464,4207.323980063409
9473,953.2871820584832,452.52751527505296,321.0,564.9311060257612,754.2493003013933,273.0,8.007657795559608,62.55827232971989,855.2122109993327,368.6464607189024,689.0,166.18424671757458,480.22495416289,79.1594193773393,378.6336984810153,318.44498026205093,646.5580606699496,717.1798710190996,381.00325259177083,0.6684367341125683,0.741643874666775,3239.8682400330595
9028,998.3887295669898,460.8618100737485,321.0,518.9073356152675,1007.7855187811086,273.0,7.93535345362451,66.73995063466391,845.6171467397251,348.06613386588526,689.0,177.11579243479008,,70.8263998957185,374.6580649560651,329.99107268082935,637.4853411969835,711.9156015947997,396.73102331549325,0.6480028821729317,0.5618205028918017,3702.45692417417
5718,994.1287413329111,458.1531839021462,321.0,489.5056048224733,854.7147046111228,273.0,7.848874786568902,50.7407036668066,901.9429731338876,300.1765403775728,689.0,166.30399453292983,501.6935361723241,85.37442619750144,366.7253050005521,257.95670414169143,619.1621286990398,714.255810725347,308.69740780849804,0.6398328398828351,0.6868583858480931,3472.4401891291272
2331,946.6453814703398,437.7251671162533,321.0,593.0473534532078,932.3608043632652,273.0,8.27642148825882,44.5278484518492,836.9571358418333,386.4088123737084,689.0,163.99562417123184,456.54321982316134,86.5142307722066,368.84473295572735,352.5695450631277,609.2710957174996,646.0834667857478,397.0973935149769,0.7031097737566598,0.5824541830308245,3679.4862930347535
9945,947.6217307375664,441.90560397486547,321.0,470.127230331487,822.3700464973797,273.0,7.745357530240623,65.45408695571318,854.5346437782227,391.7951948840016,689.0,235.49221094532027,611.0852366231039,73.94691045414326,372.5760444868658,250.0327968421436,619.8138907759086,684.470165065365,315.48688379785676,0.5252949682991305,0.832997444392486,3118.714348130003
1013,,505.0674250241122,321.0,429.73108650881966,1023.5123525672504,273.0,7.737660318204856,71.77556980260128,878.9586788071897,375.1799437627091,689.0,157.79642133948306,458.4409911449303,77.7784833246493,371.43995517651206,401.64989326807137,624.0542463994987,732.005475138913,473.42546307067266,0.7001991667418761,0.5239013218791094,3297.782407511439
7429,982.9224220400336,491.6061497908797,321.0,649.9950255724713,739.9655093912633,273.0,8.227792719450468,76.07813436652951,851.3381557720561,422.84519922764224,689.0,216.46033218525727,,83.63496781490119,378.07376754040195,254.88366697963508,617.403011658847,721.4504980568253,330.9618013461646,0.4979584672830358,0.9841905244432468,3259.5804865790396
2619,998.7631369193726,426.53505466749095,321.0,499.4897196810256,1162.5564138793952,273.0,7.87543156272212,48.539677012671746,912.0224470375176,388.4004831587717,689.0,183.5235401248806,488.26415304219034,76.88337317062938,376.0554778519171,336.4545093953874,676.0110993640949,779.0927490659875,384.99418640805914,0.6574310196641914,0.4861248189470216,3871.8501931463566
4485,983.7485596730494,471.3345743998927,321.0,535.7549209782168,968.5274134583607,273.0,8.313655138209679,68.27617388125572,856.5387144789087,373.97267930256186,689.0,194.02941820827868,440.6801937605072,68.2675756289307,368.59328791521926,300.0779802920669,636.6210083274217,762.0061683220018,368.3541541733226,0.7284193947106485,0.5254861786225722,3699.3732773885617
7656,970.4032571187473,484.3065391358603,321.0,516.8928194478532,913.3598200408583,273.0,8.176392496929655,59.27518952358348,877.8767473319971,343.02357507432737,689.0,182.31939672708117,444.44048658824636,78.48206751850002,367.7210520336454,349.22817543187574,628.049014134721,585.4725909550792,408.50336495545923,0.7222564318209644,0.5725263391631941,3753.1759889879227
7221,976.2881945832191,463.73076194273966,321.0,608.340382012447,812.8761273869983,273.0,7.976127832467024,,935.5955288305165,285.1410223209102,689.0,142.78896675073955,510.365572164284,68.63137572763988,371.42543014474825,329.9494576512463,644.2449975192694,847.1538011348415,407.33073508361775,0.6289609203825209,0.7122818943559306,3275.113556875573
2542,964.572530475256,424.8599609624204,321.0,366.6591697633739,1078.134523637318,273.0,8.611742944980483,53.193344283497524,851.8481211647185,408.6565003454898,689.0,199.35014636658116,401.03899060479904,64.76957068644114,376.41162452004426,335.75365305888243,597.0840145499926,742.9091378140647,388.94699734238,0.8004209254464415,0.4320505011932418,3455.084050046776
2203,979.4298034246094,474.8679413770847,321.0,560.9076826093916,997.8636262695272,273.0,7.711677003612559,61.98682197450479,808.9979238659254,387.57047881843255,689.0,193.43408485747167,421.50299617130753,,373.66542835001377,325.95876689732046,681.9379065299934,644.8171123342856,387.94558887182524,0.7615604228576799,0.49879542463146465,4014.8835401821693
1754,985.0106427898719,499.32776171354055,321.0,609.2037726048775,1196.5122176176794,273.0,7.746231007299631,67.50281595812052,866.4354862948251,368.70990134753873,689.0,253.28031099781558,,65.44448326891414,371.9394773394731,349.46857446557897,639.2069655031678,741.5949121066737,416.9713904236995,1.0394273790111204,0.312799452816427,4603.245834792011
7919,980.5193145299825,479.4892540896294,321.0,435.473156654485,835.8579622580178,273.0,8.209824828076242,54.690546886782535,887.6436341495432,349.08126645435334,689.0,191.48687708305886,583.7632628614189,46.35827166093093,370.6417843022026,361.1688879517531,626.6577636922763,761.2431784511791,415.85943483853566,0.5498804402773853,0.7538619753290571,2849.7184698494084
4647,1017.7079149021035,433.38177105803146,321.0,605.8110908677376,888.0256443545269,273.0,8.172178967704225,54.78538201702783,753.3673315577756,314.75069304335136,689.0,206.80044089613054,435.3080499405634,66.93669727798893,370.1976991230112,382.2567509857656,650.1105838176732,738.3677283589252,437.04213300279343,0.7374088304680537,0.5655745984493674,3752.787002984548
9752,966.277721382635,445.55619711804326,321.0,441.8648456391543,1061.4135313103143,273.0,7.399817633341501,72.83653396158626,893.586468575561,312.80726475383045,689.0,138.49358501271445,435.6834813773317,74.90109437607966,378.3712985677497,,625.524612072988,726.8414347347053,326.46090227583676,0.7367734002336251,0.48104208274327825,3753.007437390837
7927,984.8603597152827,468.3731315367327,321.0,514.5983110398996,1197.4674766398223,273.0,7.888581595454316,56.92354601680114,836.0680088533566,340.4261446027196,689.0,190.47570778580618,509.92347839689046,73.27981279245064,375.3155055647784,283.4547496947897,570.4733894883211,749.1301903321834,340.37829571159085,0.6295062173037559,0.4870305896122127,3965.465433864111
2780,986.3623864431545,481.4831557036419,321.0,513.0191791439515,1117.2309373283902,273.0,8.491894370854444,72.81486655094085,834.6616044597598,260.2051560649555,689.0,170.83299604444775,528.6024515955531,67.04010610376133,370.51722687978474,271.67478149727094,642.4955966596635,704.8475351484777,344.4896480482118,0.6072616557700059,0.5331418400600877,3991.5616634119215
9855,1014.4148202832741,472.9285854144833,321.0,469.9422869864537,1299.3596443507563,273.0,8.194779540970128,53.696340482711186,835.3140918037632,,689.0,203.6268755111683,457.9211410695971,77.03673710745548,371.6929601284037,351.1318180106924,636.0884298372941,875.268740104914,404.82815849340363,0.7009940603533149,0.41170886020887004,3970.5685572744483
3269,977.8622103687708,440.66052886460454,321.0,501.459308736157,1058.053206730108,273.0,7.920216018625902,53.81385217537711,872.7187977819224,390.6778072683248,689.0,178.08591112981122,373.55625762122804,71.33737680534777,376.6980277079845,277.8633583409145,613.8860443644612,727.3397668544267,331.6772105162916,0.8593083195663714,0.4204832342992566,3943.9998543403353
8749,984.3863603350285,483.8454440814069,321.0,450.90322965506823,992.1309616007335,273.0,7.8089597784494895,53.075864525040934,762.1075043795687,349.08474612106335,689.0,162.91971154655593,680.0805213250086,64.21022037089836,369.7079555576744,406.8123446995094,665.89394125908,853.5936232584658,459.88820922455034,0.4720029319095804,0.7501940474622889,2732.6666593032755
9605,937.01572850162,460.4717650443333,321.0,535.4112279398221,1023.6119494482313,273.0,7.716157977322642,56.1549648937173,841.1313937716208,292.0326164641112,689.0,211.0541774742627,572.563658520536,75.90294941355415,369.8721698781562,195.4656572064741,,619.6189908774214,251.6206221001914,0.5606363506015056,0.6335082433178318,3973.7720512572514
7776,952.9775151480577,509.1816468122916,321.0,604.3341978552502,995.6040470203575,273.0,9.148500263398352,62.0819743675667,895.0492088871639,402.11857908997115,689.0,141.55688389417023,356.72832999818087,62.95683672927187,373.52255572957284,281.8678406636985,638.5399941544516,799.205354424982,343.9498150312652,0.8998444278357061,0.42153822896108745,3862.693360863766
3087,1020.632511435987,419.6466673215407,321.0,545.4487707799274,665.436378122146,273.0,8.126552780177999,66.19999847221742,845.1817466591734,368.1391243036456,689.0,191.91095948757052,,48.090264671749715,371.7931690502968,275.41975907512216,599.9666767113029,778.3186359961544,341.6197575473396,0.501838582448884,1.0335145424030465,2826.9949141304573
6193,956.9376251594406,410.90770935805153,321.0,467.9524468314706,847.9453023351,273.0,7.687972248117351,53.92870218466059,846.4295052380586,370.9932401843044,689.0,220.16878962873014,466.7801223088135,78.723648030956,369.9434190193048,383.2937304876773,618.1659254072283,656.2832273823113,437.2224326723379,0.6876899522033033,0.6433242437189558,3278.4974284200885
2549,987.9198954965901,445.6086714129078,321.0,520.0446455913672,1283.815245674499,273.0,8.078970048610188,57.18097290419624,858.7350519605077,295.73646869000316,689.0,214.75633637868526,544.5961643957336,80.38170630152888,373.2470387384345,276.8555475911218,645.2234969906134,726.2274263800039,334.0365204953181,0.5894275813642046,0.48681293729995206,4300.857403712997
7948,963.0401260456322,462.96081289567877,321.0,493.3957425136875,1181.691927606622,273.0,8.008281423052061,50.149933776771206,948.1703983058487,379.6737596669376,,161.42683696621276,519.448440660764,62.535191752723534,373.0157739794365,285.6794051189643,634.5062786134283,787.0025627059199,335.82933889573553,0.6179631602930065,0.49250030301233166,3765.1533492646727
5772,981.9567288470633,479.57637257034327,321.0,677.7452390868099,695.493803023239,273.0,8.322495886459496,61.55468120937841,849.4013765500457,315.6364322316042,689.0,232.99459390170787,431.60748995132803,83.93536124315136,376.27367158806055,358.75840963713557,591.2712576868214,771.335295149325,420.313090846514,0.7437313009470685,0.7412616028402675,3478.1523221980615
7015,995.144514622626,429.28964837572113,,505.914765873058,933.1486344254971,273.0,7.610714102009256,60.175664923253365,894.5934225920303,371.68458429447315,689.0,212.7277884632491,455.1171501575161,56.00347546810697,373.62766232158583,304.72089313026254,636.1151032047729,740.0749142411613,364.8965580535159,0.7053129065536244,0.547737634466239,3633.4055125141185
5026,1007.2360817187957,469.6434278183088,321.0,560.5497585683297,1067.5464313391376,273.0,8.710736812036975,65.38199695429897,820.8609656745612,300.2880302444577,689.0,192.85284943647267,428.75660294725134,83.26117470290366,365.79805184050934,226.02513327504127,609.9685237826794,878.3682378891823,291.4071302293402,0.7486765166844362,0.47962108496571565,3976.7181887888883
4114,989.1293222472995,455.0969465214815,321.0,598.2667038094031,1024.5003285049283,273.0,8.361092623131796,54.43529298916756,884.8525740653579,390.663465871435,689.0,148.25151352831406,436.11927728452076,69.07556395833328,372.04123866537856,353.5979312851834,595.5218541502974,892.859926475335,408.03322427435097,0.7360371731300063,0.4931134009298893,3539.211851020729
8422,977.3407913977171,483.6919100955442,321.0,469.3186587612268,813.6557377104378,273.0,7.709120503398772,66.80645320391466,894.7934393144442,303.4141057358728,689.0,171.49361993235703,371.7388456086023,69.93920177637217,369.30259308354005,257.12339374801786,643.7215499114614,792.5983856434431,323.9298469519325,0.8635094335499595,,3437.9456289836135
6146,1018.5225727786693,454.8142985088639,321.0,604.9675166711113,837.5536867820001,273.0,8.113752322333214,35.74795605385712,940.6258645087071,321.10172303249914,689.0,206.41632282572087,439.14309783926547,84.98149595316507,370.0547454127734,352.39504285338586,624.8900864614492,711.8451267663404,388.142998907243,0.7309690203021065,0.6257802957159576,3781.7991451240173
692,973.859433054507,478.35383603815325,321.0,526.5019431954613,1050.592774215785,273.0,7.941181891500117,60.333563138064726,900.0560479906413,332.1146719654119,689.0,235.60492058828387,413.8397546882619,76.13062979521001,378.96406335397626,211.53431167559256,644.12190989849,705.3887570686599,271.8678748136573,0.7756625514187335,0.4663751707689121,4232.08321391259
3815,928.415200127165,431.4012659025091,321.0,478.0920841105816,1150.7815589236704,273.0,8.61846277495755,59.69449003133867,808.6497383044289,353.4477726157455,689.0,173.14002052172552,,67.25431661107947,373.3894369089652,335.31279042816914,637.8853295133462,797.4846190821456,395.0072804595078,0.6304743088015405,0.5008724761844093,3514.060595014063
275,977.3429233541709,437.4220050849763,321.0,487.11727945562285,1169.4244863362858,273.0,8.166200220853387,50.04234206913304,821.6408364761376,317.13289388365797,689.0,176.15048488626078,464.0504317378048,68.67380111307986,369.08745751750655,300.4182732539513,,702.3135110330916,350.46061532308437,0.6917351607623752,0.455543935564294,4022.356114334602
8572,966.3507166350141,510.44088814093635,321.0,545.7211187995022,1012.969110567678,273.0,8.54323577971236,69.92645429306575,914.3942972358067,325.8923144812941,689.0,182.2970448126582,393.5566540531524,71.93430855242714,374.2530810733235,365.6037109515749,557.0506977084385,630.2555065092719,435.53016524464067,0.8156386042367533,0.4595312510020308,3948.0126699967996
3731,974.9705432689098,483.14411156772127,321.0,461.3235287451022,817.8112306536127,273.0,7.951188235490243,44.6006547390503,836.2081418632955,383.483161442453,689.0,163.13898361468762,471.85089099975545,68.71471313780194,375.2307846279149,336.86822258821155,672.5233051665662,611.2412691020754,381.46887732726185,0.6802996584786917,0.6609906832723799,3328.568500517877
1875,1003.2631433061689,443.95995228146114,321.0,454.4065323478159,977.0218060886943,273.0,8.011303161520958,66.10694344138291,830.8154288792435,391.36888067498097,689.0,156.81810996051192,384.81286332086785,64.18101472969444,374.283415887041,266.8992342493469,656.2302519834576,685.6030572859348,333.00617769072977,0.8341716990170911,0.45955358954373476,3801.073112689738
3979,969.8752736952679,417.8185029803825,321.0,465.0058446135821,822.6407389272264,273.0,7.67222597816101,45.9077040141756,753.5851647585131,312.7046316344907,689.0,187.1702586870842,482.55612999385187,79.0088628493054,366.67035055241286,183.96083233350595,651.4954145702619,838.2471406937977,229.86853634768156,0.6652075894343934,0.682636983886152,3238.4105505526463
5041,938.6891617516675,441.1421957810173,321.0,629.818260863548,1041.962266132625,273.0,7.854355660792951,64.20412833587184,831.5517155085196,255.08647527348532,689.0,160.13832719458435,404.56498794829974,79.30575306673857,375.6384484281756,243.41268168480104,585.8843714590944,663.9182838603012,,0.7934448347295473,0.4643841305414887,4300.49886199679
947,964.0359321735655,462.0620949687966,321.0,549.5333210259129,891.2681881975418,273.0,8.393641559006133,70.10665274935263,872.4964291395223,,689.0,142.77083645581118,520.0973788311077,81.36642342495863,368.50051178658015,304.08891181405085,659.9036130811764,742.9216444646453,374.1955645634035,0.6171921126028959,0.6748404242638099,3343.3101306372632
5330,1014.1494561334428,466.8922641233376,321.0,588.2373753306342,871.4210131384493,273.0,8.308468737328665,62.637568213017445,871.5274709737216,355.71895553546244,689.0,153.61646748622283,476.5817203690431,79.49949821013828,372.14253524670085,364.4577536951776,682.5272926230997,786.1701271412866,427.09532190819505,0.6735466055043661,0.6381315233338681,3499.049136833775
5669,968.9674252862601,485.86146337127514,321.0,612.6264809144437,1230.3829304070766,273.0,7.6307197554984425,57.285303699504965,874.3512220070398,321.9330056024305,689.0,169.53960827357645,598.7106165386881,81.74546211697682,375.49703256007183,257.8575815346941,556.5233613769526,707.7457764109648,315.14288523419907,0.5361521762480009,0.5530441473456833,4156.575236077251
7952,952.5910492790919,472.85545062705853,321.0,672.5251716611447,897.9493831410175,273.0,8.053333240648742,56.75175807002612,822.4962109723466,430.53410303918514,689.0,136.96552027829838,486.71703938694384,59.030987497604634,364.7663799010078,380.38947546354524,579.3740420367518,667.0877791009939,437.1412335335714,0.6595207770090057,0.6077714814787529,3544.404368902545
6349,969.7721331098915,487.1433279172901,321.0,645.2235554213273,868.199250108493,273.0,8.250954995535645,49.309798636862,862.1542809116776,333.7141451145381,689.0,207.3684166694255,414.1401835359644,65.39828590330029,373.7993685588299,291.4367306686589,644.5330621949016,693.6912811928081,340.74652930552094,0.7750998641553555,0.5523368850863901,3973.180864595575
4743,978.0727325725516,484.2234675894729,321.0,562.3928018020333,991.1408371471391,273.0,8.038504561912976,71.63481468570541,858.144985952861,340.83373230232087,689.0,175.10825900432178,,62.073586415725124,372.9503355330322,309.0356180280566,568.2950504109889,726.4052197053778,380.670432713762,0.5573305790366748,0.6437363355931774,3521.413226304756
323,967.5778377289988,490.37090775149017,321.0,499.4558170931113,1136.4628692923677,273.0,7.405819644894781,46.24693806582919,,382.9780647381688,689.0,199.2280485935904,406.8814956812369,64.32802967622536,372.09554412535033,328.16933624537455,639.5279082458205,651.2920708060883,374.4162743112037,0.7889274970899167,0.41462817491861087,4082.296690491572
7608,986.2059228357331,456.8905668087713,321.0,545.8946097195318,961.3349171584034,273.0,8.21581927578685,61.303513431102715,836.5992089801584,317.4272099981415,,144.98093446154655,371.8961289036862,91.18689190735259,373.36599346666236,344.9237427553769,616.1735960403006,803.4262821729778,406.2272561864796,0.8631442358549871,0.4817083126241367,3660.4011643285003
984,994.4066996162619,459.8557297729893,321.0,479.69446269227757,908.8120873755697,273.0,7.6174927135926715,49.99624488689139,801.7038800636766,354.3245531057517,689.0,137.81067019967415,513.053328566169,63.68006470202002,369.4416862656137,311.35797851985933,648.7601726096817,668.7727647240102,361.35422340675075,0.6256659534732955,0.6346013673009742,3411.602730389666
9645,980.3502071274779,476.8138365601532,321.0,478.74442189790864,1161.3082026631662,273.0,8.75236588915711,56.038665493239726,856.7366543291745,353.6852218219909,689.0,209.07680256455734,,72.39374109750437,371.84655548498364,354.0701347123436,627.9053336725707,735.4442143221515,,0.7917898695814893,0.411436285644511,3981.689286200265
8308,980.5653820093461,419.77972227045626,321.0,404.2722006365945,842.7052681020799,273.0,7.8229891816239325,66.34056700632101,783.8737038390938,351.86109884212345,689.0,198.42894214064358,391.9274627930346,61.51203942524212,371.16067249458695,345.4997796312492,651.2703703574754,768.9749280759502,411.84034663757024,0.8190291073568139,0.5380760265561196,3170.741282625132
1790,975.1925439375906,480.64058212908145,321.0,629.0406072927095,971.5635933991292,273.0,8.522835777703078,47.0595455620829,859.9200208300007,247.39928889403612,689.0,146.57470730003976,642.4478421873242,68.58457895719711,374.32751930793586,313.7046893243115,609.887903646887,751.2095500840503,360.76423488639443,0.4996514563845374,0.7318434181512411,3541.694160103577
8704,996.2652848825682,493.13714547862685,321.0,643.5351080552514,1019.4821999903685,273.0,8.379814467927261,58.90831488297056,778.2608659116509,292.05245360398783,689.0,159.81765220677272,515.4640216343197,70.27929101488166,370.52059255152847,391.6556085065657,558.0668729610594,699.7961184842934,450.5639233895363,0.6227398742248663,0.5745498181868552,3812.588332866313
5451,1000.6975838233149,480.02405520911196,321.0,525.3259050514608,992.8193895861326,273.0,8.140720485351734,74.51677227443203,849.2634336752344,,689.0,150.37811642288997,323.2147916079994,75.80302560029578,367.9895498055561,344.47670687223655,660.0330538773013,654.4685741981925,418.99347914666856,0.9931476168000208,0.4019037313268328,4101.633333093298
9698,992.0043218648194,471.9267096584409,321.0,606.0092480685682,948.4734385171736,273.0,7.938197407866609,49.9548440256238,874.8580740239745,395.2840541590141,689.0,199.69456756407018,454.82192153092274,78.12101638127695,367.56932878376847,334.78253278665153,639.18353926244,828.7227894301822,384.73737681227533,0.7057707309258964,0.5618954799044169,3639.1799297093717
3838,971.6287455020858,463.41065454529,321.0,481.32831980915,744.6046332702279,273.0,7.7113628695111425,62.27816351032471,802.2819019771913,305.25737691906744,689.0,175.5227897338924,498.2589150755821,54.66287356942888,374.3308238961727,332.539624414398,675.5831791088231,612.614749263777,394.8177879247227,0.6442433648202898,0.7425709751719308,3269.7830926196866
6604,,472.3772504176956,321.0,669.753028552244,917.4466378282518,273.0,8.013134830888772,44.43604834945579,800.5967393963986,324.91723514476837,689.0,198.66244066961673,493.1839748001819,88.0753292807859,366.878628903073,284.5567493775594,607.6184488963879,815.4483373885694,328.9927977270152,0.6508727298571616,0.6335619752849112,3746.218619482852
7768,954.2480064692943,449.6196059521855,321.0,534.767764457649,868.4507645450134,273.0,7.779618072930924,62.17495066063033,948.7658315771943,337.6314369029403,689.0,220.1147170375305,586.8918335248869,63.27404246643042,379.49194435880196,250.72088222812232,619.6437414109054,777.1421019979697,312.89583288875264,0.5469491679106626,0.7486502430934506,3310.5372442011326
4239,974.3626485655682,463.25805184920057,321.0,469.7830173853349,1037.2274443404938,273.0,8.538698302080364,51.95870369574742,863.592948481091,423.1290202398533,689.0,198.1046083837599,587.7189418588064,77.95461202235707,370.8840570476333,288.76237847268305,604.6643763829902,771.0487660602876,340.7210821684305,0.5461794356750834,0.6417816627523025,3314.555640817457
3615,978.0664488205408,443.4614422660888,321.0,659.6954843223809,830.7104355132373,,7.79015711638485,47.856645092822276,787.381161800562,347.9982138756641,689.0,189.7476263363572,507.5890966091215,76.24589612410034,370.7649813163423,333.61670999616,630.9319795517083,726.6171886338319,381.4733550889823,,0.702814082710435,3581.525564052166
165,1001.9690962933536,506.7494611766525,321.0,696.2047635292123,1033.228843079056,273.0,8.128479324904722,55.5438790521998,869.9069651893611,317.9676519069762,689.0,158.11543367211652,530.5318978174632,53.66593422419258,371.2756619985846,223.02176053845,603.8563815697917,802.6261641946638,278.56563959064977,0.6050531576339722,0.5654099147104014,4084.816461935094
9245,997.6543159876308,450.9129144267772,321.0,573.5128270864268,863.0818513254891,273.0,7.455647843205392,58.88494918701683,929.0329118816597,344.6369101468687,689.0,177.27590811626615,537.6751696153303,71.52155984412254,367.3585495830168,342.1091019512108,613.9880491412596,800.8919944169464,400.99405113822763,0.5970147370384492,0.7058388825160338,3309.346068587359
2277,965.5430061524828,487.6392751322077,321.0,662.3490938245321,819.5514196510121,273.0,8.02235396424826,69.23112107471223,891.7330456004692,369.0271945684525,689.0,148.97410481046856,609.0451637626871,82.96504441476327,378.16850491977226,358.7933198759167,623.2832317669103,642.6439801229028,428.02444095062896,0.5270545094174277,0.8443768036813696,3404.355590822388
8096,978.9460678886643,454.5985250385454,321.0,645.6229892631652,1206.7509920093933,273.0,8.072909161296964,60.05711887513307,859.9194947614926,345.7671746852289,689.0,127.85655185529171,545.7662321937064,42.72963921782636,373.78895393101806,286.48926192758813,687.6548066044585,668.1294968556987,346.5463808027212,0.5881639080339234,0.487669681076137,4354.958658568897
5172,995.8216480693749,476.5705724006022,321.0,532.4528885367038,960.3182159147909,273.0,7.655503786223097,73.27715760165823,939.2929194741708,384.9977003651481,689.0,171.00002080220682,532.4538790940389,65.64296219729042,371.5036905736839,,627.6874764753096,637.3325353578449,305.65631983250614,0.6028691171264936,0.6228110967587837,3837.0962140965435
5661,975.1868312240576,477.76412169536076,321.0,469.61715315469394,1052.7118356451708,273.0,8.589841414995375,73.55476803292004,843.7436721008896,339.40368562605784,689.0,191.47821718958585,425.9970447635321,68.51955424883485,369.35749613537877,422.5643237309785,580.6867158583416,627.8551490999195,496.11909176389855,0.7535263541046038,0.4697549531294998,3718.814080183697
7853,972.3858527230005,489.3250565794584,321.0,516.7520889848199,645.2594129602548,273.0,7.782200027862742,62.24618247834076,933.5604848995581,434.8138471171086,689.0,197.62987496837943,438.22267691076104,74.09802304470375,367.1691587105998,308.2215656165916,660.6424461373882,752.4159144466591,370.46774809493235,0.7325043109655595,0.7939763290009091,3018.284349225505
1664,956.608578790711,485.99015050899976,321.0,538.1708737392541,1134.1091569258188,273.0,8.05185798462564,54.66935216001838,852.2595112580404,237.33796070324289,689.0,179.73572627722723,496.74925148489245,60.979099190713534,370.77450429578596,272.47657620192405,608.8401025135131,821.2459160782577,327.1459283619424,0.6462012756747204,0.4917766048088496,3873.006772731476
1192,970.2147353397085,472.91839176252125,,583.2149169406648,921.2377119163327,273.0,8.016008358016053,43.33465094483528,875.5003377850602,332.5226787877461,689.0,232.0676490457603,453.28922000466525,77.73248588889074,370.3637112399664,276.9358290154729,646.1976140931939,678.5264050804878,320.2704799603082,0.7081571452255059,0.576422023354797,3959.3099630047936
8454,1004.7990279964105,504.2000399989424,321.0,529.1692653390573,1001.1314041599633,273.0,7.973555236687996,62.85159296348386,833.0513070921406,318.718857414807,689.0,215.58807003274933,393.26238963693584,81.20420107699493,377.056483379099,265.4919975541473,637.9698441098978,673.0783062426865,,0.8162489179205535,0.47393038390604647,4172.901253138921
3711,938.7866307867865,482.1031082264326,321.0,606.5938651760941,744.4127971326913,273.0,8.247494237385762,60.74825246738373,801.8289620192353,328.87645858984826,,201.91666583583094,511.78975808562427,89.89850209001884,380.85359358370744,331.4062426945062,610.7245891454228,784.5342527831117,392.15449516188994,,0.8082723221486915,3125.2750121024665
6923,1002.3118334900205,499.0589918180458,321.0,607.9186568563196,883.1399409683905,273.0,,67.30778231411726,836.5420950682344,340.6114963824516,689.0,188.75796860069468,484.24558484046855,76.29618180545954,369.10003830836007,301.041167001263,649.6389992111946,737.437413821147,368.34894931538025,0.6628867873018425,0.6347145459543779,3737.284487543711
1969,992.6455945853829,413.7862098905905,321.0,480.1701434933566,658.3207873467949,273.0,8.264726765276059,58.57319754985002,864.4634295435625,359.48031992204784,689.0,177.05155744544746,422.379209463311,64.40005942632092,376.0509028274433,374.71597676172075,635.0259064261426,,433.2891743115708,0.7599805880783603,0.7394256390588543,2930.7650115843053
4333,956.7601684380684,452.70033307482834,321.0,482.56325022521884,1171.6147253520382,273.0,7.7982112351521975,52.20515763630967,827.5775357386235,267.04040698026716,689.0,142.33911144434725,493.2256388981251,62.0698396857985,382.7692458525221,378.1526028342207,712.2129692526419,,430.35776047053037,0.6508177488849114,0.47395740815486287,3862.0309859148506
2264,965.9465349234954,497.2667501325238,321.0,669.978249601581,912.2351705265602,273.0,7.846993053232504,57.74454371475105,776.5223526251305,435.58957555669065,689.0,155.30761076629827,586.0290321293397,86.69816600360134,368.0412864179055,333.18699354822314,610.0641627705518,716.8362716762268,390.9315372629742,0.5477544326321936,0.7374493111733783,3445.131801468249
9558,973.1747261981761,455.36022742090455,321.0,553.4380920388629,1107.0254289884624,273.0,8.199986407331084,71.26751752337337,779.342141433428,337.53365697909237,689.0,195.07043953205542,471.6046766324996,61.772389245996926,369.01942325952524,358.4069406571692,640.9722499496777,927.8343204356605,429.67445818054256,0.6806548278785219,0.48181103334353076,3550.938043299702
1498,951.5676359352991,467.50200757066335,321.0,553.2206677087421,914.6475619688196,273.0,8.523749487096758,60.195505124827626,855.2450863850312,320.2416132702838,689.0,201.317566652685,550.4016303243683,72.54962177510181,369.77795891434926,301.3330289550562,649.8783076621411,632.8344283847588,361.5285340798838,0.5832104817909515,0.6810833789996005,3657.5110841198757
7081,971.0873061312616,427.9154453555379,321.0,528.7246185407108,1067.099841234725,273.0,7.86586495003211,47.55498034611545,873.7349360799021,315.77186293344596,689.0,146.9784798776437,461.74518760559215,58.891543897063045,370.2582589462931,409.05664048084515,680.3730780648648,601.4005041925394,456.6116208269606,0.6951886205128961,0.48789879951648596,3934.7153896238046
3486,977.4059287171291,453.99727648883527,321.0,637.5979452125849,1035.468199002747,273.0,8.332841066171374,67.79202728948616,836.9713423623244,315.3249455747723,689.0,207.01719846797494,421.04351492694735,81.02693715904326,373.2568394300602,270.7651238406773,606.860087478757,630.2940345783254,338.55715113016345,0.7623915073378928,0.4848728841402677,4409.442257383408
6124,969.31728481212,448.1003168650531,321.0,629.2711561063509,903.0161774811461,273.0,7.758308396155775,66.42234163628683,867.5485578588036,387.93002542846597,689.0,213.482271140997,431.32214599129463,65.74771867483012,366.03458786935556,348.5570756164864,648.9444369359127,588.0720468680086,414.9794172527732,0.744223321207529,0.550455104860514,4032.267359090028
