,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
9387,85.77490968785652,755.4247465909898,66.16543558761018,534.7821115912855,830.1392576990528,1168.7472249581465,504.7817676724588,249.0,650.6369108554842,1007.9112195830592,1020.3230343633711,709.4670504229698,918.7200607099601,562.158500281651,702.7598094893482,385.20426427647783,403.994360246789,-356.6056581792018
1614,94.59411036381502,745.7138894242156,64.23545712344095,671.5772503197624,786.5387524105322,844.6615847346719,321.98215403990014,249.0,593.0081886620881,927.4768066889723,1051.5238726664597,749.6146927655502,807.7141070237966,618.4618947575649,1090.2238858385138,309.3250897400876,489.3591983344239,62.142600454792955
3053,107.49854844323437,876.8798252721529,66.44999075042611,575.7404048669458,785.6901328013258,962.9580764905655,364.44430378542467,249.0,510.4159200102742,1101.3579582781151,1037.6522257522438,713.1099998327973,631.9229772894696,491.5929164656502,793.4536573813909,,506.35704829032323,-71.470288440096
5636,102.53945632939443,875.7814262476275,,688.295122659542,818.3099658143735,1000.9528341966973,364.47954393273096,249.0,557.933913745603,1034.1090739069066,975.9416470669765,721.878969348509,790.9345892005006,572.7711973305263,1112.5853541721362,363.2503254868367,553.7507856577864,130.63162457630614
4264,91.88248395878674,955.8975187543795,65.3340633586199,790.7072384441125,,820.954059659121,424.62381771265547,249.0,680.7153806469166,1003.1985050726769,874.3290213704959,720.7146731457384,658.6429463055355,507.89507549559954,1023.6909290819643,412.7587626224954,362.9138287866666,-65.59352601525478
8086,91.25495772763315,807.2072896439404,78.82155993318389,747.5924512583707,764.339858938706,1164.3221286595162,348.3312469739764,249.0,543.0699363928443,962.1836224582108,998.257707769646,711.7142807370133,864.3748756719548,658.1305414452402,991.2144318880828,393.4602547916748,583.8298433131877,245.71490530332784
8234,82.56540733801369,886.6332448725082,72.48787394521997,586.1381933282897,820.9112494213597,1080.7165065804365,462.1810210720543,249.0,500.35788828277464,786.7573981915267,919.0003973777297,738.9725060618268,780.3176472620869,545.7905616737833,972.694178824739,396.0111450271181,524.0305174036619,125.87734773798093
65,113.78489809982491,910.0448564942349,,,860.1815669032912,947.7165411825686,294.7717710418938,249.0,538.7022980220879,981.6196511167159,715.4452812812428,700.5424099550427,624.1998497029763,536.8149845737953,1140.4059093591463,397.4379501650967,433.6441233077358,-14.471839998287976
3401,102.9505497747634,921.1871776415436,71.81375140470614,600.5370648522947,774.573268845432,1065.7642500012873,478.1311151018521,249.0,530.4297916111051,969.4966337881556,789.3304506436607,727.5723381500814,713.6399076595076,549.7105361928366,975.976394507545,423.9112844795822,445.0466768976173,24.574584390836662
2868,101.57770405061258,736.0187365146845,50.389038797352285,693.1000689736093,909.8038877049565,864.7143026357741,310.6952366336352,249.0,631.5139390722524,1094.7413109407241,645.860259855748,708.4518947538887,637.5433832930594,514.1148955588667,868.7603987226038,377.95608742886316,479.4400942624358,-235.91177833036375
8878,104.91209847198289,852.1631242924694,69.39671962975305,621.7132929622626,879.9635680983092,1101.32096382086,344.5327075305504,249.0,722.7469135561869,1075.801040032463,1129.7185544102394,716.077579195998,630.1848724774227,735.159437449764,1094.1289278667741,337.93045826775574,413.4168811192445,166.3560663546939
8175,92.49844496962959,743.5089740940168,73.18403731917093,714.1939173222889,772.9718667695596,1106.6741597760615,388.41330905895916,249.0,474.6868665684108,1074.946950765604,647.5326981523044,710.3979942369623,748.2293902282705,583.8022822144352,1102.2055583335998,366.5866517855551,379.4968086996773,95.67874601916287
9571,94.46477533134828,811.0471045544693,61.70755838781063,850.9705134710408,879.7771847685767,1155.0172021236306,304.4234590353387,249.0,468.0922378822712,931.2746272256556,1103.3302905210155,,928.4558010101832,,867.6191677442971,372.00326202523087,499.7775080318744,67.49137539868082
5280,106.62629805684142,854.7728818930583,80.82106786129829,828.4588890320839,677.8121059925433,1086.4591866533563,395.1444777421015,249.0,539.8270832531002,946.2183261739772,918.7274645370437,744.2827538134078,455.3200164217649,528.0367593620142,919.6070388389531,403.2329941318176,508.777214154592,530.7089121406068
6691,93.54157762073021,908.5595858585249,54.85798737953593,568.6348763576486,806.6435449304323,889.1246932125717,318.82693609482095,249.0,606.7833818156813,916.4972080216246,651.6732607160943,729.3379975201625,783.7738229511668,726.0101706752603,675.0353985124839,394.5606920120351,609.0657514674978,-178.3990907764172
533,91.72685227931582,809.8307036160764,,716.1623230453376,743.2338287999418,1164.0217703906026,340.67077655421616,249.0,,931.0706885781769,1113.0415619377561,727.9397103934512,800.9534309887729,484.7449854296049,1138.4062998390061,346.711237774862,488.86552951782346,237.16901521340117
8884,86.88374298938774,751.438534388498,81.42865642600003,731.0708181810936,723.7692435298972,747.450171429395,416.7000750356208,249.0,619.9210303340657,911.1199940895455,885.3325424539354,732.7366234904357,815.0539613813012,539.8549356920608,479.48851200360195,382.4545712099016,594.6720117117334,-233.9625282183123
7732,100.94089405791686,745.4665270946442,82.60131883998224,785.1068764653949,722.6205707148943,979.7751961401912,304.26025394300564,249.0,624.7564988452432,905.7547372573551,1031.1880646653744,713.0454993971276,541.1316710247552,638.7550571556086,925.8187197964336,,505.5606576077185,406.6545520223507
7982,91.6675143835105,739.4707063088767,69.74042785138394,596.2032749371826,949.4694702097524,911.0064371693278,503.91012648794896,249.0,734.1027365638622,880.1462229506345,741.6015297681455,717.448254735288,641.3617200905874,621.0369693444933,1335.3755663943205,427.01528364725493,488.0507607298704,145.92055647484779
4089,98.16886841905688,767.2688908990691,62.5415580409191,466.7128568741991,838.9619123087874,1056.3061905466523,472.9519816783935,249.0,613.288483903098,867.4813902336207,761.7871727161136,695.4011030319095,615.8873339111038,574.9862967189322,832.4890134130399,502.0268475984462,418.195392902674,-169.16194636305863
6179,113.12642686358174,803.8248904843933,68.94456348429976,710.995744971886,718.9964595260801,1104.6764285457803,284.6644759573501,249.0,576.9746022291373,749.8434715243038,896.761151513782,709.9724030713005,766.5384766508635,681.5742677073342,1008.8477562263333,394.5656132261582,390.2595627920112,154.09761581050265
7808,102.00283423295788,736.2481419681706,63.28354638538988,675.7429908326274,959.5069682431642,1152.4507735519976,450.2781453795823,249.0,474.8196087895635,862.7374847664311,880.3398241676612,719.0538481196254,783.3572396812092,567.8946562032473,959.3753721691686,399.3155844433009,472.71870069951683,92.7032886468429
9253,101.5971282303428,789.8946710268237,73.60165187241404,676.2250965234248,774.6594056005803,592.3167099391551,381.97550621659116,249.0,502.00605483064044,969.1852467129946,1175.2029694034197,718.6403623071528,694.9987286008172,557.6029321541316,1261.9037299326103,354.4197300564348,562.2795837509843,270.4260142401432
6198,93.21229978390083,889.0864379596596,60.42537865579336,716.8852242851165,910.3369506076169,1153.8204747321774,314.1822666256577,249.0,,1035.8707331217806,741.1932313349038,695.1420676483259,613.7538310665062,697.6984358602563,980.383357850434,346.52180118139887,603.7066591225964,370.5275012403656
3157,,864.5165891188074,71.83379492941962,473.81037205330233,842.8658828788863,877.5250716114964,337.0267430900093,249.0,629.1707275774362,853.3954522856945,994.2704738278771,728.3776265506921,691.6847025682667,542.6375061683934,1181.3452045668569,372.5227308000616,545.0961835965644,-9.035364455734452
5872,106.13030435354268,1028.5176292320104,54.2737962347159,482.0666808947959,787.3849811547154,974.2708786867024,351.2397267067788,249.0,544.6181651328772,841.8975843322885,822.8342156111294,716.5478252937188,853.8514928271196,646.5458950162022,1021.4575018597624,387.7439232565009,563.1022852533983,-54.4256222189116
2157,97.48801702946612,781.7002904634548,70.67339570045297,556.0796363951488,775.9090603829715,808.8069778087546,437.3300200671565,249.0,568.5098943938468,827.7735473200323,560.5859226383382,698.0811207202014,859.4036159306556,567.6168381408343,751.1123174537875,369.43969243560474,604.4568485114116,-208.93233938383128
2594,104.38692386811687,778.1667386077459,64.71208593269887,687.3053106110821,,1017.235276993733,494.84148500824676,249.0,624.7031665583543,942.676145226245,1397.3230826422612,711.2033850863658,773.9302415832528,,939.2314926429433,440.8567119684902,513.3383815238401,219.28860760255782
952,99.91171525556246,817.9827973802549,60.62169481290443,773.8898006816661,759.5642693231513,964.8195958720648,290.32925870650746,249.0,685.6971523819439,1201.127614877113,588.6179276699137,698.6208284126844,745.2791781718071,566.3992411221367,984.8032169674764,410.0257756759737,572.2123012290878,-96.30125075472324
9868,93.1746752744201,784.608095215811,83.65614363127301,762.6473420628336,801.5976788021363,935.6731032837444,422.4149033810616,249.0,512.2039210083879,1099.4534672355687,943.3719085107248,706.3763273209155,463.3504744667967,643.8612006578488,1005.5648869082634,324.55910434580477,566.4739117292331,601.4982101387016
2291,94.42999998839224,810.6032328716675,72.26247573206831,499.2736831414719,736.8915492085566,1050.5704626120098,321.3715024490534,249.0,563.5972438445634,942.9365695182433,778.8489465046922,737.3070611698098,625.7005284209769,575.8352055325108,866.4657722609446,428.9795869723637,535.7810405851841,-42.382829622916915
2794,106.23511039564352,889.3257877714045,63.26443756583487,637.2310565022317,796.3104588949857,953.3420295138333,346.27933130381206,249.0,422.3162400292881,909.1518276901138,1248.9368112452235,736.5471175055792,855.0501338350775,552.1427511958717,1217.3032032330232,313.5271031557882,445.28564109356455,174.599172539547
871,103.13156237495774,863.6752001109759,52.92966217996077,689.777620992429,886.2655164042809,1009.0988705608496,420.57280725647234,249.0,535.9612186997413,776.9823769818323,1057.1999764828329,731.0772186694876,,618.7589181963999,924.1559023477867,,508.82118907742904,101.35584602426707
7106,97.86642108127829,838.1522554922054,68.98517278548675,560.7900028477065,836.4840866677979,979.6470559845802,330.0223695702937,249.0,708.3528551712507,1007.9301561044293,647.3088931817406,740.2716339204751,649.0392382039922,505.5110170468169,975.0897635741745,432.56342780964934,469.80003718132,-305.15231478084644
820,,854.996661864302,80.40700508854698,927.4366969005475,799.5520014800023,1101.6676072040095,402.9637364441128,249.0,513.5778807854672,880.5785549130255,1013.0418376477494,742.9097483969149,,549.7056834391626,664.0555174547013,324.4999845345191,763.739560455472,568.6314767121992
7900,103.3452504225795,881.768082481545,74.05180360189772,427.30196254224353,794.6979994383487,1010.7188998399367,465.75685955709343,,499.44599740524495,928.5655896298376,705.7174467680312,717.9228719577952,627.4956835349324,514.49113339583,873.8164432532205,409.6356452790693,,-195.7839870435186
7458,90.98361112170242,820.0778467419515,70.36294414607163,774.0608247928308,908.5547084707985,936.0402785472918,342.6340159464405,249.0,552.1822380783182,905.7398798802475,1170.3633680124192,707.7174912816906,577.9361914763706,578.7052993894757,1134.1457760506896,422.15605599655163,435.66289646989753,286.6959113245985
6469,81.67603112456277,901.7484755679584,67.81093718960192,637.7925609514542,714.5761680970111,1048.6812452459192,425.20578126983116,249.0,592.6868285550173,,1054.3533778774304,727.6233762896098,532.8082869448073,552.8450810159026,868.6589776604967,408.90693604574903,504.7502986907482,261.33546308509784
2722,94.824545827512,901.803571372314,54.74523926788379,733.7447988667384,,944.3558406142098,262.6566325565009,249.0,580.1743199413611,847.2472044193623,920.8943536230094,736.1995757083215,671.0703872776616,527.7429483009006,887.9456834470516,372.0826200239029,544.7870089009026,61.81501742882301
9907,84.0231413701386,822.9725034585433,55.33802543428382,684.9792533327264,876.7622366755669,1256.6666744818344,344.8156349982636,249.0,626.9755383463191,988.9566524100119,890.3210949047893,710.5618299066128,663.6029555807356,478.91305135577863,745.495960366457,388.90583898089324,470.5154469019441,-64.50314292473439
7266,99.20202310808403,796.6861927066305,64.29133214674687,360.682150168235,788.4866905833859,1087.8004598128693,320.1612285567478,249.0,625.1621135355371,982.1417341306039,833.9079439208178,719.605852536098,699.1821881121518,681.3227761586038,1389.6849902481954,286.9649433564943,525.866045167759,211.26247598761915
598,88.94997773440275,763.7826752036817,70.53768117075424,680.476909961761,748.5664819495147,846.0507311646168,313.67093108013273,249.0,548.7542561533929,990.4078645330827,1137.5189651024884,695.9841855452064,800.4489265630716,549.2455963982545,895.5116260297825,438.10563697006774,630.4559705436025,0.39869963811838716
4555,92.47813572301538,885.3605598956971,55.59026462850935,889.2681899957624,,757.1217873792327,366.94536511648005,249.0,607.5280680666068,941.7067467027408,1065.7247244170055,698.0540186192841,634.6759356409824,700.4695538354734,1127.0450599095216,411.0138313986905,496.2146550903666,406.98957963961794
1072,87.52514549251056,812.7940240804651,64.15527930416788,620.2467888119097,723.9682586278066,1096.9881337533416,266.3878316157771,249.0,603.4833173049568,,899.2881928883792,710.6252582630394,673.1370240568557,703.4965634809521,1407.3562878747027,354.27855071069234,359.91405473948305,364.83076097117987
7161,100.96141676288894,757.6751209644224,77.47886937595904,518.8117230014471,817.075870237948,837.5633141554965,472.98555349858606,249.0,625.8689284998941,987.4593463089489,1136.7890383038598,,667.2129635949992,469.49670653829423,1045.4298110140362,359.1221433138013,670.7967069292785,142.08650664549555
7263,95.9519490467274,844.7504292293696,70.87657216562052,717.634585210643,872.304125979347,1040.2985147981608,373.8631097397804,249.0,682.3916216489924,996.6297525172133,1182.86472299657,731.6136637321046,740.1782950220785,619.8211555758443,932.9782612426385,335.7211839692866,505.24916528592166,105.27784457845871
6814,102.37299987572989,858.5089476533784,76.49292954071183,739.3770288751433,806.4788257575292,1107.129490852484,363.3809150122966,249.0,564.860576781432,886.8327834070387,,727.8503286129175,607.6596362443104,640.4646764664247,1010.2694905477265,346.9302685513438,487.86482047083274,414.639277421178
5153,90.14029687095942,925.9209285892489,68.81130444109081,645.8197443560714,766.0718195739345,,372.8334990444317,249.0,466.06402828168734,1023.1612868569198,757.9035870600735,730.7923761085117,550.6612925642205,602.3310187757543,1119.7017985868067,,497.05813949318656,250.74242606096874
5496,99.81899893353003,835.6479757020024,80.00134143598027,644.9473161347071,995.8413055129945,976.6726017107316,396.1199800501048,249.0,571.5930392078559,1081.9055180488863,927.997333595357,692.7205915344603,684.7942352502005,611.0439439225581,1236.9368044463374,415.7009903262377,626.1501835449754,206.48086620457127
71,86.43090754815853,916.6836460018231,60.73225616665173,690.7778090413725,880.5875307119812,604.9694795825684,396.31844379427844,249.0,510.6564501989509,1040.4147907103757,1009.0381745712252,719.1262810847122,652.3186859596995,644.1432662988285,1019.7509402805465,403.0371934487041,473.5320273269888,27.926493201279015
7942,98.01167005744331,779.7994652796542,63.47250770339372,889.6568316459886,743.5593812832661,906.3726051902894,345.35617794731957,249.0,545.1373564904662,1043.0225349845598,690.4851548729572,734.1096034236983,885.791841835299,626.6778066538556,1054.7761242831355,409.19429998762155,449.5958725810387,-2.6218907453094857
9184,113.763761072319,795.337507401606,65.08723274648099,510.03560435228553,839.1509280370376,1083.8310359330987,413.0607966017828,249.0,585.9071097621824,910.285723729879,914.7718282928753,727.6074472191461,663.5595353079873,,840.144291413503,337.4648087434754,527.6286777527143,4.261554903554725
2130,92.789158253589,935.1278665336372,70.62544701500494,1035.6670141493596,770.5879039750237,1051.7318843914065,378.6584724149843,249.0,,1105.8873408262702,1159.4875976249598,739.0533515251261,679.3325065129443,623.3047661478355,955.8595240522,373.08596115279875,395.5682850648352,417.9265818787012
9662,93.17001279715521,985.0986229867635,71.80943249991607,635.1516516645306,714.5658987951543,1331.097573304683,555.7760082362188,249.0,554.1472918366838,781.8527722764215,892.5370668108643,728.7386987634983,739.6485777199238,,849.946026595417,419.64913283784375,431.1851089512661,259.6015562672807
7619,82.41706481025619,880.6607449027435,75.91838056952032,526.7632517216477,790.6917459503451,992.865852536168,400.17531309408383,249.0,560.7562432011678,904.0485720000539,1110.407212868744,724.3041247746158,564.3041750888926,502.94125972516105,892.522433902568,410.76189595627113,467.7550193271492,56.37390952033098
4313,95.39692596112037,883.9971398417538,74.3791122019511,556.9339636109714,739.5904214349882,874.0665004856828,318.61868147463383,249.0,629.526908088583,935.2275245814852,929.2720451257303,719.0595314068009,872.2052772842217,649.7886621327898,930.4922174228777,348.63029253837794,461.86145026832804,-230.99490394819344
73,101.58005338850998,744.106337855429,70.48486036748271,938.0307068545787,895.6671106839643,934.2216629543952,452.9121179882384,249.0,512.590972574472,1099.7075928252839,825.4726059219943,725.0171125762826,,587.8199585684703,810.9931386236585,306.02729835901107,369.1115094989167,387.20862856668674
2468,104.1901241149763,860.1818362751768,84.55573921843703,830.7665796561479,753.6684127167042,859.4228811750899,418.3242767409384,,579.2630471618942,924.3211582079048,891.8172696397229,711.5047338782776,1000.2672727604802,611.7326210595821,945.6520685889218,455.2831911124989,416.29471551601017,-217.51544783417654
7012,88.34980074820179,927.759416219629,61.93486522186075,627.9421615275569,903.6780149571438,864.7476781872982,381.18843093410976,249.0,512.2045177032142,1013.6634466513815,926.8569206014753,750.5763833303012,422.0161704618704,536.3774504468222,759.6882630965936,400.98880771030946,485.57749370065835,65.88110621987846
7534,103.05576294148185,913.0668290451193,78.77674097885253,730.357569452662,783.598936465414,808.3970741097023,435.00182217021467,249.0,549.9270614548137,1059.159626558039,419.64392057958435,713.0965019182019,661.8117044135499,608.6893394464264,1093.2074144030557,431.9989414097823,496.0520273632445,53.133247004953944
5537,83.47821664563699,834.1774734497775,,522.2146101893027,839.6820800974252,1056.008020186509,355.17093784925765,249.0,551.235230529533,,1143.2237037634397,746.9786927247461,875.5466221016757,591.8822743975763,860.6465726883994,348.75305974943996,462.7217127970767,-191.15036069033954
9454,98.14234047888465,848.235138213293,78.68717758126436,,794.5972010519432,803.7442901339973,297.10259999409163,249.0,609.8806941047992,1106.4704058121335,889.2756888399838,740.6093582289096,757.0227189017495,556.0725285589651,868.7227982547523,364.634330501411,424.11040327698623,-446.6268605059911
5666,96.53120153312537,750.7448485412681,51.52358627624431,666.4561240504296,878.6946445425264,971.4337425362066,356.7711909948319,249.0,660.3261346199021,903.8882762622352,737.9457264090238,738.6464777813792,860.2682810834347,652.2457599669095,880.6439190386834,315.4427014318211,544.9518889383681,-94.28775300865277
4165,103.7699533711359,835.6696760079252,63.36366956944082,767.6363050253633,683.3830663001988,1445.7212315817792,,249.0,673.8540602977326,1081.8262275826164,1008.0913055590286,719.5600920042008,521.0424551463349,520.9910494468256,672.3329681059624,451.34135028931564,596.4028187699705,323.97230674087155
7747,100.32201911520833,844.9199101346474,84.15798373229724,554.5556189439247,862.270940472356,900.5274186271822,470.82969579373014,249.0,611.1212979180966,1014.1804037468324,985.9943938516064,733.2256075790922,904.0509613092971,544.0013131925041,,327.4609595706593,432.98279288075514,-341.4405425010413
9553,109.95980392929324,1055.905896708275,79.80962469321584,671.7089790638066,850.7543804456482,1065.2615800425367,241.60829902210662,249.0,477.22992125019147,864.3309511626734,813.2559124524267,708.4634240613667,626.7749655966385,524.9874533253358,818.3677377909748,402.1184317217148,504.13035509378466,-0.12879627356932133
5030,96.81671585825667,891.7505940632424,64.91244471007525,516.3784478455004,,1318.0932219919696,344.0902319716687,249.0,585.5424633690066,1028.316894071756,793.3049379625401,706.723303652314,582.3342121847004,680.4327987216259,842.181754843672,283.63330011236224,507.9868082400825,255.9243845684569
4643,79.75140090374481,884.0138490286406,75.34683483459943,696.9767428142384,716.4032175126788,1223.1247959362743,322.48557266847337,249.0,499.3217397297938,873.8578518434368,503.55984509706803,714.4712104865308,589.4780304071569,524.6580037730895,626.8918845650062,340.59055472805744,603.5063547139574,241.64961057565233
8773,85.88875014921388,843.5571679567825,72.73734355491347,626.4549035384999,769.4097863902266,1132.9694973097924,332.26576446771134,249.0,473.0097398976311,859.0210011102274,1058.0274982231194,718.682408650955,892.5482409999131,649.0091923000376,966.5617322508305,372.190621471866,418.750313588282,29.131461017385107
2716,111.64661947047597,987.6395072825544,67.4871301255873,628.1258327628493,885.106591690162,885.7407933143836,323.7227370049067,249.0,504.04558693200124,923.9456177992975,1077.6321918488654,694.7821093405785,642.2083961866902,540.2338624718966,1015.7140092507267,386.4804613725761,471.2302521854729,51.16957414809997
668,99.28752508506153,782.4586522634411,76.27828242897708,662.4013395296978,793.366015531871,786.8781443317292,376.4401049574922,249.0,548.2245216504897,920.7885471125761,1062.6324006221748,704.998418592473,585.8281156375654,593.1745877524108,1095.4302022117736,320.1154160176092,632.0321044672909,451.4426290436053
1286,97.44504839125077,809.1844450019591,65.4439726324424,788.6846406796129,909.7849992568133,1254.5371045581564,358.69327216217107,249.0,571.9703306646109,985.5268324575839,865.8451190671117,704.4693237456471,763.4928246356703,550.1129536132654,946.7956397554308,295.4113616830401,620.8583201550059,321.3216316709596
4298,97.3082258093764,889.2983426382137,79.75473902862922,809.510197173679,812.6659464507329,945.9998677278422,345.713746099,249.0,556.4492830074072,925.0239434824675,1124.738386421789,723.18418937823,589.6471901430547,536.9668393303181,1097.933698367827,389.11429552173934,539.758315045712,402.8317968056476
1082,105.46264890706851,837.098087585826,66.05199369205849,,710.8424186401265,1167.3386524473397,425.3361336919809,249.0,500.3542251597735,983.9129418720642,747.0649221912827,726.2278501167408,732.3064693948186,618.0753741745724,934.4021663815912,389.91137163461093,297.12185202051944,-3.5420147354569167
1495,96.51136910722505,778.9306637185063,67.61648137316807,583.8945642765054,880.8979443755845,1023.2332664355856,373.34429951933197,249.0,596.9644376918691,1021.8286985174207,939.0361591096649,722.8581396011476,668.5703206891435,602.8394848810649,919.3864845226396,322.6146267972582,479.8362510708165,19.825786414481854
6170,104.31192051788938,832.0526166058296,77.22583005373687,1021.0476700363386,826.6369769758821,1032.4280695781745,386.60445972544704,249.0,507.86172468847667,914.8879630038056,775.4258951579811,734.8578569890416,803.3878573723229,592.287862702011,,344.55096401329445,519.0817444980242,504.0748679102691
2234,102.88604375802771,790.984126614088,83.03167872675077,,798.1311200569577,1101.7349221553188,476.7049301512528,249.0,529.8073669128717,1093.9476742736383,729.1573227972422,691.7780776284419,705.4967955233308,612.6236824117855,839.2560383924329,378.72644943420613,564.1563055657599,142.3354178327982
1998,97.35088405785893,812.7230608003715,70.75925286154818,561.9687897033109,814.2530960150457,1021.159162148116,414.67933934443664,249.0,584.9296168910446,849.3763593461075,916.8809383964319,714.8885864462267,888.6652458949691,628.8284368012062,1110.068538500945,329.27706468588235,514.5428457483281,63.4086138263653
909,95.4272648329796,830.8378968200212,75.40792331151079,657.8034590112783,793.5994358989717,876.9775313288224,545.2254263323136,,488.15984635686385,931.8068398646087,1114.3036630289862,721.3778050738458,609.7576061770925,570.8061578601244,1170.5026706367703,442.06596639360083,517.9779906844714,427.90152663815763
2435,111.49764204553163,923.7686364897003,83.83690320924163,585.2655041307403,827.5715041357931,988.0246512524919,453.90379648942326,249.0,655.4938183211588,1017.606168221045,721.7504936794679,741.2723920133101,877.3173525611132,650.0167324049794,846.0704753253559,416.2046975419473,602.4249327973582,-206.5632634585353
6878,89.64275442703027,862.4937429445666,66.4912813232735,419.974713631174,847.8865599078418,1112.4391471173194,340.21978054763986,249.0,,1144.3546983331746,601.5971419018106,,828.0653292195863,639.9122017911864,983.0060759834315,451.9414188944731,322.21476249806494,-511.4998631294153
763,93.36384246280676,848.4926102473428,86.32266509449596,730.1830937260687,741.8767844620355,944.8567707522343,294.39975544770436,249.0,596.0573916159918,1019.8733367834201,815.1861191514411,729.8541086423635,593.4040439378589,641.6307406367417,789.7751051735564,393.29124945088745,388.9470575843859,-33.13845500923367
5982,99.94882364215165,889.753470208185,87.07387825303434,798.2157498747285,832.6642762562736,807.1421469832923,,249.0,631.092411822351,901.2322133212192,944.6872801829444,712.9724243997233,914.6157329404616,598.9835605672613,717.2261616018948,326.08265745250003,480.7054359035781,-216.76813402698275
3459,102.6375027398401,814.4989164094051,72.83894823961866,612.5864571156767,835.9598263254147,1038.6907301097194,478.69737135801563,249.0,618.5087113490075,885.5963528458487,1069.6867187078894,721.1566153896082,573.125070985833,541.720840465062,954.1287735601552,,373.37355847440654,149.55577020041602
138,108.85711332721769,822.8044636582766,68.09749588315174,649.2506628284543,853.8773076295362,873.4715636754889,347.1172613908515,249.0,544.1954143615914,1014.6766415346708,876.763110035677,717.5153418468306,579.7068042267085,595.8230846291539,928.8672009404203,418.438773397747,459.2123282924595,4.807657917638835
8753,,807.0499338245686,77.74282493515139,630.7575176877425,924.3322501862276,1050.0025910005754,629.4242370509991,249.0,554.0618234664067,897.3457552564814,805.2478533077874,729.2867592717164,735.918024549011,555.7700017883557,904.8257535789694,368.4251856115019,511.5464322178721,145.5234892646534
6963,100.79304153600792,950.3042592608817,69.40773963896298,860.6212505371878,738.5883928521948,1256.3412518835407,410.1131459290927,249.0,583.5356436581194,934.0975791299923,1098.7645562760233,730.6745862917045,762.5831557356614,545.8792236546216,897.4384345181077,460.2468082201334,578.8562027640869,341.20713198053636
5013,118.16294046477623,823.0634241331254,70.322967938669,681.3191231192574,871.4014024595169,851.899528693369,317.6380083706565,249.0,627.6502029650978,913.6957812560969,812.5310704675657,733.7615802872155,,748.116488608382,844.4031351145713,286.66525990766496,608.465101193362,200.55477558618156
3954,112.99120761216791,762.4189375248793,66.37494885148931,684.983295007026,769.3554302309105,767.5653963120621,407.9626564355946,249.0,604.1232613696877,808.46926148167,,730.3394450727336,861.2171373393321,542.442004824471,1035.5069696040166,379.0500024493695,507.93561925236776,-74.72906622953451
3230,109.06195804952353,819.8910335518939,63.67155455960183,872.1992601493514,811.4572285344655,799.1410741132242,445.16555659029837,249.0,410.68653897699676,936.5899044535919,750.4683194714065,701.2911308484911,801.2168016484613,493.11001945437715,972.5936992246482,528.3340889449145,541.2338945001961,41.538760199097
5687,88.78107010761168,798.658468374632,59.854253430953605,626.7513299866948,838.7804772114199,1283.4133473825584,360.3760402765282,249.0,407.5527176806188,922.2576671791476,943.4549154664569,712.9921698973873,652.8489703326504,578.1249291308623,904.1420857267274,322.7473334821026,508.19816984153033,368.88918233487914
6965,96.65401244761597,801.6397282170069,82.48219010048639,617.493177620695,868.3679868051962,1103.4980339395643,348.7102469858243,,696.1387697524339,948.9851970746595,1143.3963291939458,724.6967852653545,874.5509196131811,566.0248145367055,940.1257808821105,362.94264527487917,581.0689422291697,-97.52822068133639
6666,105.5524001374381,930.2097208216172,82.06247320144598,571.3157281803502,811.2403384030987,1108.9543803496808,503.97905531424453,249.0,516.7789243315888,885.5537185772954,737.2483547905216,725.9759842721895,760.4026385333642,661.8108930450622,929.9453726458672,345.9973826929794,382.1441899929686,66.72772062041048
6147,102.70160362581855,883.9858157964717,62.79036240946674,604.1605666116651,817.1436226752412,1229.9078580230948,,249.0,534.6328695180616,997.7457707324273,651.805728963506,731.0248291604242,,408.55873209709455,978.8835884172692,477.2990305158423,428.7153694170231,-432.5221471861713
6950,86.52670623238693,958.8786277314084,57.845420796529204,628.2807598945192,846.9725931135235,1264.76610127833,382.1254892041206,249.0,592.0598680643127,920.495285899533,877.6821474121684,715.157597174569,758.3174663826723,649.9972533109377,767.1099886169947,401.74526390416816,397.2580618599911,-61.48446691703032
8856,95.02382584995894,815.5700000994394,90.421668968487,918.3996315877093,714.1889573867427,1075.9627044217384,349.3592687729828,249.0,696.6403496902254,1117.0525615890815,992.2203138390489,730.928001130003,1014.6764705845294,579.0982117402164,1171.6390346262858,387.34564206199167,556.3389268631619,60.03452113644295
938,96.51598863428642,790.2682610591216,66.67432158263298,615.9467216177825,698.385935520454,1150.8713591444257,374.714790096393,249.0,597.0858003013689,1135.0119032315251,909.2243093052364,735.247224392376,,715.5158144338617,907.1236334910487,342.68616956313565,487.10714259310873,336.22129170994293
3061,93.20908224053714,870.5564245956231,77.04410873181543,558.2813658609998,665.9564312369583,1021.5550014426641,424.6749792386636,249.0,550.6931936401036,882.0344568545617,695.7610144483178,725.6044898920779,659.5631727530553,592.9538407012633,1110.8290064702137,397.0033092177881,540.318743170533,270.2258919536028
3647,88.8757853070721,867.2496991065761,77.04431227427291,687.0883552606294,692.8702213057671,746.6798504673023,393.0052895761969,249.0,651.0067953772487,1020.1990110361053,862.4801243132694,729.6466110207322,929.019363920904,535.3262432704885,1089.8556557388788,379.3217851939762,437.7888705236298,-277.60143132692326
