,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
235,541.0107132295852,857.5152441135073,279.74066302338616,136.60557229451737,234.7159237546388,328.51903403452224,816.5472460203969,164.4641433454465,79.15843544727872,167.33371408207347,155.23239725889874,833.4503216707507,-1498.9218267008052
2510,546.3798835932081,937.3569998992281,275.19309273625754,133.214661247289,343.1215304361931,300.17085384483687,846.3017543177087,166.1328521264437,70.96627085087646,177.28963283062723,166.3487504677006,682.1612323077421,-1411.0400615965023
8232,533.0782712968962,831.2127016385584,280.04629268457677,112.10664860481623,287.35175994049723,307.8409642884098,852.5909313853072,164.1753101731883,90.22713028243136,206.31414813294623,157.67680418346066,737.2933207845889,-1461.6036966489978
2956,561.3813804815803,916.3670701222405,309.97453615118025,99.73620136317037,393.2372709287739,409.6457081712373,928.4245007950942,163.56278383748946,91.06896141400773,191.12724879146697,156.3620888088756,801.263585356478,-1582.6260029479886
1788,561.8055688075797,987.1521820200475,286.9671703283181,95.15850191512499,272.3171197345431,392.79619219064995,822.0777391521565,151.29132850966067,67.60266675900147,202.58880864054933,154.41644227177588,831.0017917709496,-1651.9533202356924
6726,553.1177775809994,830.3895581160548,266.4980180597691,136.7588261155283,263.7859618041625,328.81360797632226,856.2479361257033,177.41863163655145,73.7508259253823,170.5496669109757,163.77715258360965,842.6652970580664,-1456.7243684641317
2198,543.2064308231855,886.4173959386168,301.57352514545806,132.3725193047313,277.13024765679154,266.14156152088356,815.7672409583182,174.23462405201767,88.44228772466965,186.93440856013484,151.2668593089368,725.2149378555941,-1447.4567801724274
1656,555.7785692074441,929.8831032041559,279.9475968994238,118.4067288749202,243.76596244510176,295.8979156335634,842.2068552103909,191.83868108888635,116.58870137336677,183.74880055425228,157.05540633942505,819.9287775069682,-1566.9347123413127
7228,565.4410357651783,965.1397100334333,231.32533850661616,127.09256752024473,249.1077935310459,399.6984100546817,793.4805261758146,157.87634617931403,73.52256084277174,181.23397326021248,151.08214018812635,908.6825899007806,-1607.3012724228665
1432,590.7806486886245,897.0087291823928,323.72573024816694,138.46905417905705,201.2452179449741,334.46627923681353,938.1350455496543,184.72787742491215,,184.77679462176377,164.85281978468578,,-1660.3288226433397
308,547.1006179745447,911.6607885521157,233.19387986226292,70.49091524412154,127.46774874247794,300.58768012484575,844.021640900598,153.692958507619,78.2605699097615,187.90391465208359,168.46621553387345,760.4169954218515,-1596.7910841473417
3193,511.7124637381923,906.2323510370611,347.0481797038204,160.2423138953737,228.02611988510913,285.1060720918559,912.8770494994018,156.06835086826146,98.12051625160613,176.94798689670014,158.67698390374557,,-1673.3173592592216
7672,538.5531069435781,964.9790796723651,291.8549098439544,121.65212394766756,273.8970935017213,324.7683437381154,872.0311004427615,,97.3823281540983,,176.23009154387208,811.0553587263818,-1588.5605853389573
1175,543.8030974846096,901.4953779447959,,125.74434060124798,213.62206265195562,401.78820290394134,893.2241114669041,166.42187627109834,69.55595162659371,185.5574088245872,157.50804548004854,625.6983595807704,-1542.2117464697121
5853,526.8444026398474,859.6992517804774,281.81907451641234,110.18544078955652,253.660570063651,380.61329688199714,893.5940650210982,144.82483120881682,86.35827972118648,169.74085128049728,153.29483961751862,832.6188060375234,-1593.2264950185177
691,,825.9090744631559,257.0064767073947,148.59586454598997,228.721997432653,347.2165628285338,909.5679336518587,168.48184016344678,87.35260074624583,198.66464789566177,156.951488861762,844.9644831190132,-1554.6615857572067
7066,562.414524087525,958.645447219029,247.67421269705758,95.53271017285451,275.17859665555613,302.08910092902477,920.4607156306657,154.82065788168688,89.27235724304951,,148.30581233911872,764.324649304524,-1581.1077453091543
9773,572.5752481584873,1090.7210180020666,342.10183602749106,90.26795914072284,222.4038414700449,273.4670779305243,921.8022928439615,201.6329140254251,79.66109411972973,180.4861254029472,185.09566546447053,844.6671407673518,-1731.0050919045566
8369,527.6395028499112,939.8614776471184,255.62431252950748,,233.1134162406596,364.194779564977,919.2258528261967,170.1213743334122,94.43417613177195,179.90631219164982,169.23555089804216,984.831048181254,-1690.082959599075
9873,526.6417418761002,985.5058969735743,277.3161653121717,103.32013531909793,210.76374173390843,350.1175631164392,898.2131368696948,170.62950166620587,84.70593875592712,200.27193207962378,165.15192394431475,837.5081551694282,-1700.6460698969415
4243,552.8795222592211,902.9068269146203,284.8276569680453,133.79456403550742,226.35605475838986,352.4366460858229,870.2123021299026,205.4992616521459,89.16427643359665,192.65720498030606,160.3119811947307,799.7028236660883,-1569.8727692634047
6412,541.1976384443908,874.8877194244167,356.5678447478164,127.50026374615776,206.787706902821,229.4451368992569,871.0805778050304,187.815389463851,84.70892159607457,169.44810905963402,142.39770791582924,718.6774916834784,-1515.2096138406444
1959,535.0520549832264,876.9678819019275,257.1114190105256,105.50906592266026,234.54775575287408,,817.3917047419534,181.94607432327226,89.64763055158717,155.49776802239674,136.62524360840385,772.6465138866536,-1519.2795230319605
3172,557.9412905568478,953.2339887531459,,123.86199237569326,255.58884223409822,385.78637027639303,891.4842721235299,182.86345476710258,91.50392400099973,203.64553402428285,152.59511251347612,891.1781197489414,-1666.8280516226287
5176,545.6231281589634,908.0884715986149,281.72147938704705,112.38193048683195,232.53517358664638,357.40579431577356,974.314825225181,131.04743909819916,90.67054860522825,188.7062665357962,169.48380464644413,954.1511550152793,-1736.645235764672
5889,537.0377445289519,928.4888476847914,265.71026714407515,140.72653223010948,260.3554905309927,357.46517181250414,926.5663120116877,158.26209690609667,89.06863509524868,212.30579147575799,159.24270481508273,1000.0243800888684,-1706.900921208944
7863,554.6352152444595,972.3561952418311,282.0037994898218,129.90869091264474,175.4111769888454,152.8672767663038,983.2693305728221,175.71236913333362,87.39349451160462,178.98235779111118,166.7066467789423,,-1558.5237363102633
4475,526.1907401640713,966.9349744182896,276.4920395401407,100.90009340717735,210.0159331892047,342.0400265974025,1018.1420244504359,174.4861354943993,86.03416801402895,157.03296315078728,144.83257641795555,849.7360354467647,-1730.7835510134773
4574,521.7689927334694,945.5769493688279,289.06398091756444,122.21827059560007,233.60049870886658,323.10986161658036,975.0584578690338,157.8370404752691,88.02115430877352,148.03415114909888,152.73345417484865,799.4827291722647,-1646.1418106302062
5165,558.2996641632238,950.0377929857343,286.68173857408715,111.0265023997403,246.49579833153624,436.2824831511435,911.8101745283296,156.20395968059475,82.17938936287086,163.54239006601543,178.1932008590348,757.5672230558652,-1647.1894864439103
9140,560.0264215079106,896.2410916540525,310.4151066784584,89.7252771867116,231.65103211596363,220.96274836698205,812.745664569532,119.97198619948911,81.82604597965032,178.5691607436716,177.36869725385756,562.1607334699947,-1428.2556516442235
2617,567.3346138763864,920.7035868404984,269.5001628215624,123.01813704447112,223.46511632795807,334.3344643131304,823.4388872645501,144.53005636934455,80.4526097110793,165.8612014356237,161.20093156871843,751.7124201949613,-1536.8630529922145
5934,525.9713893481681,,292.9298194911695,153.41699831166142,336.6036148113608,294.18672997831015,867.7526226439455,159.23873861659902,88.35124523156932,196.51459736466836,136.8030496338977,866.7807517833146,-1523.45239214528
2231,559.7919206774731,1005.180740393992,296.9672478511135,123.68712433083621,238.02283923415095,266.30159776136924,828.8949238575831,236.17085066049498,89.61634789909895,190.08489109185857,159.35120310576096,832.2627363331372,-1565.0093331639055
1019,525.1523590478121,,259.1652832203951,94.81565469731585,218.9948948933544,367.9834310760706,951.1200873595293,181.34977483783962,88.16159216431879,193.309007420317,160.92121696727037,999.6256919379146,-1794.5196680093893
7690,506.6094797692672,946.2603803583544,306.7332499132717,114.43821716808134,182.8423067873036,379.0442925521459,893.6294704456109,175.84897327729686,79.88740506183616,174.62760811929874,166.1863953082624,,-1739.5057866545844
1936,534.2764225393638,1053.4174310006756,284.61612017250553,106.53903897897351,252.2103370734793,342.7304463831356,767.9972286796864,141.1125637455989,86.40650834011423,193.11690223816294,169.37078822914705,765.6253661122344,-1634.0851186955454
9562,553.0573536149963,897.9792048693016,,130.077457198051,196.038224542494,277.21351402506565,,163.57525856206726,87.55296609897806,171.25375498712097,174.38044325588405,672.3276009192637,-1538.3103745003843
6590,516.8905758711745,955.8484658148589,311.8183054329137,103.43659051193568,315.3718339898177,317.3485014606917,826.0919414929641,187.76166480658063,78.00508453131619,183.90018901162492,170.37444169382852,725.4832364396567,-1490.3124988833274
4018,551.6530651288057,942.2726409671872,287.1852369797747,106.79629318471328,218.37224892000955,249.99214000559004,1035.4028950944987,146.7689629901883,91.83432250141782,177.76665699968262,158.5671485436316,978.6646127072725,-1746.725626696545
5368,535.2344557858978,952.535285771865,214.54921032304298,87.58264298107511,272.65490110795577,318.0373489044073,877.3990033402988,180.93922236989232,82.20299675139997,194.24921769616046,172.14244251649387,1003.6904018785518,-1607.7289179997706
449,564.3114107688428,923.8845050851462,303.4629892862108,145.05447234111134,204.38280160171087,346.7647605698002,937.4125469610789,190.5562512130973,101.7854499443397,182.21427771844037,164.3033683198208,858.3349231232518,-1675.053523889496
3544,504.23206960206556,821.1285796005994,265.66509626293066,132.82461739642187,193.57347903827872,371.2681885398867,894.341542134252,157.44020043194757,88.0114779149376,189.56246943582917,182.99310541120056,809.9328547311418,-1567.1082312760595
7701,516.7686685513683,908.7122671873309,286.3088150460251,,318.43426580820966,,920.6921391521076,184.2943474994704,90.73232214902852,203.26242857824832,172.8253719383653,976.2512059489394,-1699.1723433258321
9280,566.3289191149374,891.2827748534359,242.76775771657637,102.14436257565629,274.89337662764524,306.16725689859607,,,82.45319808923729,184.1720057819262,141.69690230136098,713.9992595606897,-1580.5575097096269
9055,551.5487630102538,944.098506096134,327.45466706739364,75.06686094236022,263.14104389329833,462.6604684181581,824.0558861356482,129.91896507503407,72.11456836056817,171.39418644041032,165.45215039832277,776.1039911789514,-1669.181120267961
3215,529.5113467031141,930.0921045322011,290.41821852729674,114.07568033550787,,366.26191989648714,893.1402571744493,187.2130350683739,90.30947218557388,192.11130620606784,158.41021996509855,878.8524628830903,-1671.529039308387
6991,534.0947311328334,992.3069446073553,310.88683830379705,118.96654890121955,141.1773696158445,339.2671716532125,890.3558872746464,189.82563623768507,75.33390651375558,189.82684176121714,,901.2287917798023,-1767.4455741232027
9495,526.1485410623776,1002.4865645600726,,71.7621756494525,248.85962705307944,302.50067277020315,883.3942737988907,158.4531806006589,82.49023606802628,171.7495007176736,168.66175093971495,904.0655132371227,-1668.8187596271391
9421,554.5276325778326,1014.3709146412156,289.059999084366,111.53997924292362,240.69785038597954,358.30689757688185,1006.6099125840749,160.8536338420867,90.02445554473252,159.83092176555422,168.8333310963035,634.3203013332304,-1667.9534720810843
3105,574.1405166779671,898.8249428743663,262.6758537561571,104.47261858057212,292.84609061858555,347.6831405533745,1051.2259905250266,163.25669928752228,89.28769188222161,182.77287681703046,155.8321767254953,797.26827774634,-1632.7078734405588
6102,563.693595330567,953.4560175569883,273.92351183114397,136.1253799498711,226.01744469988984,272.2880616357648,912.0142604083431,149.9416424877079,95.37601224856925,194.34552901956263,173.95105580230137,935.5990053296505,-1662.4403971641846
9715,548.1354936723592,1051.7017501594207,278.9936076878326,84.13719254886811,172.15708899962468,306.23296870532226,850.6969037780162,192.01655362915375,69.8915371361243,172.04218091346104,152.4510273586037,697.2492966715636,-1638.9317037245687
5171,551.2494731742884,928.7877905439603,264.2249818006381,120.5984956376413,215.97795388646827,,861.1419425288702,187.2107361329951,94.59250210311686,160.58807992056057,162.73855884474662,792.5315755008335,-1483.304288225199
5950,552.8718440732616,959.7530392869974,265.31683314450987,112.99305616095049,183.75818360409087,285.5712185980251,836.3320615768029,167.34738901216264,,196.70950670618407,177.8478820537681,1040.0003726928521,-1686.5129574483879
4257,514.4865236364068,989.4573898124646,240.78556581692533,95.3854402288023,192.3308010310645,328.1998971129156,841.5080077973331,159.92624389471328,92.75882262712648,190.64064438471956,130.78314494089912,739.8788060507841,-1645.6279209914235
1973,537.1403650242111,916.8033663485785,308.0882150126109,,238.3396094888002,294.9359915020543,884.5795916756853,157.06215872588996,93.75670821406578,164.32196519718593,164.2364395107877,754.3498912598056,-1559.0943737310974
1523,545.3314261374771,981.4231422714133,289.4955539421563,,199.25564892127358,245.66197764001703,926.6926533667119,131.1516296139823,93.50891441456119,172.81953526754694,171.7908340723436,964.2815899776114,-1714.0924818662381
3590,556.243573210677,873.7780397234646,261.5740251849173,114.13474785483216,170.3648794556157,294.20314071701534,848.0399675799131,157.82755031030263,89.0883620220342,196.00905838617874,160.73890048310128,778.3413157309813,-1563.2840147944967
9262,551.3258741306472,952.4660069953477,232.42817558977686,106.75120481485344,244.05770715513557,278.765380325788,803.7951421645663,169.33445016947937,68.47334723986859,199.5720661744121,158.8412988962248,826.033043181206,-1512.8279263146667
9067,548.0031161479495,960.616748707591,301.09088525933714,145.4654969019859,255.83930112471592,341.9227114414395,961.955506405478,122.4623586831757,100.41367971348643,197.97855727519936,175.85495480404424,794.4021925384566,-1700.9976243872215
5745,530.0312450138646,839.9674541645395,314.1882152623723,157.40511921584306,178.18175170523256,373.9578041652104,929.3636309974341,170.87473063889774,91.1249393041752,186.95188330085887,165.55493622467876,1017.5721056086129,-1715.3861108470946
7313,518.0132010437505,919.4438777960238,361.4451081968983,113.70107319064778,243.32320145986552,347.1354991771827,,170.35925993200266,89.99529102220338,203.79479399854915,169.94983920237368,,-1583.386056402619
3497,574.6715362122412,856.6523884698812,332.14678938061945,115.66924400426721,322.6580181814609,366.145076011396,767.8746843049744,128.60514519032597,78.32448036113462,192.2103842212391,177.44010138577255,787.0762192545997,-1481.209906342707
5389,504.06979002201126,1037.5344624400257,262.6655386392247,102.58820941794013,144.1445599148212,257.765015259517,907.1801814600806,199.40534603627754,83.71223021921665,130.4449846551151,173.6461622030164,606.2635078061732,-1562.4745610389482
5892,532.6188665516859,916.9094358926997,342.10199750585724,93.69659450776177,,318.92778977079087,879.8914894776826,136.23576990519095,94.66598045526094,180.31303464259884,144.44961562508078,878.3652862181502,-1683.959382429372
9514,541.5917118268209,958.5094783763727,245.90989929341418,108.60153510937394,171.70564017838984,249.15234207213524,926.0249661501564,199.6530016684966,70.42875644082714,183.68035338095928,164.39690277999736,963.1290300544306,-1644.798924962096
7987,551.6721809349021,857.1850136950225,269.4717482243837,109.24360211420073,199.89500478532136,287.88571644139677,907.7039408289149,172.39483535134917,78.03258030764532,177.66981474827116,162.30734070057,937.3530871101926,-1589.4571035548017
3077,529.8495420387527,949.2608148930887,,131.32350538954304,237.0243141447638,309.32785848028266,905.592507318038,158.822740973434,92.75737593848771,203.836940911169,174.16370869941755,663.6196276887547,-1572.1727601720777
976,547.6924187395033,939.0992202365396,248.29852133210866,113.41236337955891,244.48325787629196,325.2787270333458,735.1344529481287,192.3572219619013,87.67504331257405,190.1487032330161,151.04944551716397,783.9344805966502,-1482.7396135542792
6311,568.7407721727848,912.1856709081163,272.320187768981,137.08977332281162,234.97664427850862,,887.2658815325058,167.17950046621306,79.84951714602133,193.61145098486952,141.6184942505286,957.2559302593495,-1679.2596479936133
2068,558.8433563754998,868.1116558339552,263.37043087914446,143.5356860399046,199.1453562220173,291.779302319912,712.349236589856,200.37222908327664,87.37975375864977,188.36756684439737,192.9567765287027,842.1123964848979,-1417.8440312459688
3610,521.196532809062,872.6883045079111,286.98334897020897,139.07833334499279,161.65360393466042,313.23073930661764,770.2048912184846,163.15086347295227,75.73285850279359,177.04674979422478,156.40090004656943,883.7601262366304,-1558.4511187364262
6163,512.1001621385193,991.6408819005708,,107.4135813443549,255.25156628861183,329.0138423823892,1015.6956239012414,152.7058672809778,77.40260923876005,173.39791606784496,168.10015704582923,913.5331794600993,-1725.6890145778666
1905,538.3193796839412,977.1689679241075,256.81152827814014,104.58089408841539,292.1272668019375,383.09804537132015,900.1379367274913,193.59702680996753,85.57996154423165,172.11084319145615,139.45816107806064,717.3485390719919,-1574.0901139319953
5034,555.8914511365242,988.8444758513448,260.3097559812676,100.2106365010252,132.49430885410447,339.33936051473256,873.7621961355918,172.21945157879716,76.05192998760339,174.5568796828332,141.24192414053172,787.3287695597237,-1697.5471090308467
4791,496.1916095322855,,281.2992757947061,123.43908586530523,205.4875261787633,298.1996058159448,849.9889201111969,,79.99594159245873,171.50662237711103,149.12433573782323,967.450023224716,-1629.9912011301967
923,554.5129978274724,992.302854408208,320.51693805628435,111.33965115623063,256.5510543242322,276.7763277288998,906.4692264893716,141.0643396846569,80.57924572585436,165.42097091157538,158.99875363251692,768.7636792506806,-1625.853720705285
5770,535.5384323996622,968.4555123340131,270.1530947346833,121.51487848691183,245.64420630598798,259.06542271301697,1028.8248104990294,182.54236922811543,81.09131564016032,,157.76600805776917,913.1799509122375,-1677.8343465673481
2740,496.2651712545272,994.2511720282687,287.9999396527272,129.6600061882595,319.4176279295812,442.77181441289076,844.5359221570249,161.90541775461173,92.18033593949862,175.1858547727543,163.45902263470964,839.4303143743138,-1644.022403177329
1069,521.619414397657,931.6507936037491,330.96078405726655,111.69071411172987,190.81228700756884,293.6362282533362,942.3694409781435,158.1796257943106,91.54930601401608,172.92076469134747,172.56741360881804,648.159441344955,-1617.4844077639034
7391,530.0948732576136,993.5235687046993,281.8798744250515,,257.871061029175,266.132042289863,879.7467089113127,132.93432409997638,84.79882472594257,176.84537679366906,144.7017719851058,950.1825941984083,-1677.614282598776
2589,522.5775205447178,844.5814641187225,272.52764421847246,152.62870117361894,206.39024693810882,425.52297395258313,946.1221737623928,179.28673474136787,89.43175540549824,195.5063656452016,148.40896818519303,557.2923590069487,-1550.2424815058023
2427,510.64714796258716,980.5208683522637,239.1567454992372,127.03392283767178,,251.7451502028258,978.288170736224,133.14839464164095,76.37792898299416,181.63904392139193,162.91610818648292,913.7328902246908,-1684.9889472700256
2715,531.6286970955558,943.4147481813817,267.11368614575883,120.35938368039155,211.4808362185636,304.27972014280874,949.7537164716265,163.30090324720277,97.86110167864032,209.26219767560778,180.04277913378235,771.6117041647328,-1647.2715652422894
7399,503.606619987562,914.8489284453749,239.35085050191017,98.6416146859077,125.83153821510707,363.90390589295254,978.4131591615567,157.58671042103302,83.37778001538126,157.3860285698517,160.68598765124526,730.042808125965,-1677.5558978062422
225,553.1187600944768,984.2832297459721,310.10137308701906,140.7249259556357,231.5624408670188,378.7430358905129,820.7317624633782,171.8575955417817,89.90214359653982,202.888800224481,148.43579432597053,850.721707562689,-1687.0716043494617
2063,544.4591738651591,939.0321378711797,222.06438265170002,94.22625431954685,343.5106794006767,251.84769452119315,819.1094233884654,144.1912911117593,72.95291087837532,153.92623174517541,156.3205554880449,748.4906522345739,-1377.8138695299156
8195,,878.5656196411319,325.14046493179427,122.58867631422285,266.1284565033444,,857.6772533187848,131.78337448499596,90.0026078616555,198.7131089986264,206.87178517526303,633.9514617067234,-1487.46952910677
3707,536.5610785415978,939.8040263687775,268.7518625429483,117.1462947197161,278.1016574895921,314.3771536788584,885.5179833783861,168.12657933676135,83.24866018110853,161.85619281378297,163.96054245399537,787.0935449980707,-1530.2817521023442
9635,534.6565703012787,955.4629087450343,,104.41601753799664,252.51339606167252,295.69336045358403,701.8454553548482,181.55162862356318,74.2876905014721,196.94340546540835,157.20272931335887,790.0443224886811,-1451.476484232164
7609,548.2744070489313,843.3629510380036,253.82077869263333,111.67066896355121,186.0786158117719,302.77453463554826,977.195134558605,178.98566099712323,78.76593032204886,184.42794355758096,149.6578326642865,859.6423539181656,-1605.921880698153
2938,534.8805316019265,880.9772530069287,297.2007985167277,83.4955903472862,265.5601529032858,256.04929957507795,752.1799691354449,155.67548991097226,98.80106860354691,199.58046364286437,142.84377841634085,931.6531279222253,-1541.2532352200842
5713,527.6714049511112,931.7044782793624,285.39435167046923,115.35173697276943,253.620537033307,303.2480064021173,751.5117372767628,162.35818144320785,88.33383995853629,,181.7984094194271,744.1603192356943,-1491.9780789695972
5612,556.5387995888491,1004.7556952251881,248.63534841003505,,106.66573895029077,304.2520380383653,800.8955036244486,197.28316171678932,86.43899236378009,184.36715434586677,145.5613449180192,799.2302473646637,-1657.5887946048024
866,539.3886927033999,842.226535298995,302.23809923175793,131.7648259497711,252.94755348124872,262.3802103389137,901.7296233182095,185.21161406519198,90.4926032964346,165.68616678355377,168.51291533239987,898.2623146891526,-1509.1018183685662
9412,577.018168312339,890.0504771496023,283.07600386043305,127.24639347959928,219.38160646065037,359.807120004858,1028.355830463191,145.41479822584358,87.54905287149793,,171.3301739583127,699.9717590588152,-1635.6951165252763
7183,531.7975499165796,997.8972813507223,268.6101933392797,87.17713438233132,283.38901522735677,377.34828247358973,,158.96093637190367,77.89888991814664,180.51600937478105,153.13711255817557,601.2264201959165,-1519.9218895969552
7482,,1016.8081089491109,309.17292711365775,154.55509583407732,190.2522723291151,331.7422736492205,871.4558337757998,154.10053533619708,90.98763331170207,171.03532306894772,187.95069258532524,944.0669454349719,-1732.7054844736335
6683,543.630895956002,947.3937448108027,305.2769668395509,103.08860056939277,276.7197875657018,327.1338069020907,849.2407779977204,202.6900029639856,84.61039853006238,211.81279923900212,150.5076460836911,823.4444570012785,-1592.9502649895774
6319,506.7495298030336,1005.0058507826986,319.6488880320075,111.33331482240258,273.6304274031662,235.49856065351935,,152.75786691884602,91.21646989426006,184.72102782425267,185.15064259259347,918.8937026963763,-1654.4491180339437
9354,580.4924614520461,848.3684330099177,288.7846473666379,108.09678676561596,244.13632779669214,392.9046654147942,910.8827346489054,174.1700170171282,79.3573955602846,180.31127059505044,174.46209921092625,978.0306278386845,-1633.6053468438686
8732,552.5306202046862,861.0266546453819,246.94600559248067,82.59979942672183,223.66531569199012,389.17436262681724,986.4842006423452,132.6749667942293,88.85327472481605,183.6510152875947,197.200240385498,792.2715161169128,-1635.5820644669611
9116,549.3120369775221,949.178607181275,258.5543573172334,88.26605871088366,288.27411393762844,391.3806386475613,746.9348414458703,151.47462653874905,96.96576918338351,215.63494582142872,175.9172218767173,872.3861060042759,-1591.7435279858098
8204,543.339088926228,889.3369499611412,285.96021548812024,145.5341138085334,259.87369370331953,227.85454309852764,908.5722170100859,202.96647626455396,94.79758036969734,181.99031521255137,,736.8295395970249,-1460.6240897874043
8928,531.2971123177882,882.1638317418525,292.740678415234,105.24219811658062,271.4810312588693,358.48746481421944,652.8324731916881,190.41083141131853,88.32394343919819,176.2909186549398,183.4822309990188,1021.378859949135,-1486.407686885242
1137,551.8030004312908,856.2014259848821,217.45347236569097,109.94050928069238,204.26217204506133,330.1971045920977,1043.7032275624329,,81.807498496145,196.15820550851433,146.2479832616806,1074.5362566269714,-1734.0777358192145
5267,536.0994675275215,990.1866681775477,307.3254035914405,115.80542484548438,305.4574494001615,274.94813231930834,984.1491612159348,149.90262856868472,85.53696966766364,185.31193442654268,150.2845421635601,934.5509048925107,-1701.9628875618396
5722,510.4720337394487,908.6169068303063,297.7245281275773,,,367.26667847655943,821.9496222114246,146.50778732389423,81.3346542255268,154.86223447841414,182.270521808739,768.1402176611949,-1551.9520455850318
6985,557.5502761687356,948.8377752879305,298.1781741134986,82.70196652052476,217.97112944654776,389.0813612157647,935.9132536264199,161.5775390998911,81.74957024639977,174.70877761700336,169.9909552235626,830.9628081361518,-1708.9707237023526
5529,560.7271348911058,1039.4381080673277,321.8119729652057,99.90700129474979,242.10389378946417,,970.3476295422997,183.9391056586745,89.03310229923292,185.27907144857528,171.67859871712773,749.5617084942274,-1787.0731248591258
6669,541.6808678710953,1013.1458686975117,283.71151327792046,102.4168502481401,237.95093366657733,391.0716363095054,890.7028252159196,150.20800702097324,88.16390623023437,,189.03337599111623,934.8294351805409,-1756.9477548503721
8685,536.5116502901815,861.6144682357857,266.81134315815615,87.95925729532871,194.94016572003318,326.1174834681669,789.1746051140857,160.53329814218912,94.24067018711139,206.11393121448512,149.1317365283169,700.2298379502603,-1525.4265260717302
2660,516.8012918010944,886.0356800266802,282.0289684995628,131.8455407715443,159.42404925767212,316.98310229559814,970.4029208544873,141.3923553257054,,178.53065184626234,162.1089815334612,685.3193711808543,-1626.1010445910686
5200,,901.753580452926,283.7752881010888,117.16163737684155,234.8350790032251,313.5512740408918,943.4931660075521,165.77537503179016,91.06380376638478,187.2647601134524,,986.1306708644595,-1692.386339821293
1692,533.615993291883,927.1793882208012,266.11591255854154,126.59725971356893,146.80527404606443,278.30588521923585,977.3769678898559,176.68847989346813,71.79188741708137,185.8112232808011,178.52864067826468,737.6645419090137,-1617.8626459094426
2963,555.3479436174608,908.1041677776196,312.6683176829399,120.67738257112005,228.36703141154197,414.24326597269226,785.4059078838726,179.0576205575701,82.03515067851943,195.13521808278554,,800.5693297555996,-1597.7791624794659
506,544.3434913088572,922.4212121337994,311.2780556638975,140.9374077262164,,405.40869781854326,963.5002329864011,118.29152947734681,80.5378865957332,185.53303716145578,168.7627737051557,763.4034177544221,-1678.500564589659
9472,547.5462191022551,,297.2695235737952,143.98192016919063,174.98978467275577,240.2423035637991,1035.6648745193368,157.72378884386313,91.99151277870924,203.06350559271058,145.91896969280106,955.3696442495034,-1794.1189544650622
4267,568.0035592299879,1018.7256250043736,,145.74133210926232,239.8379801000602,460.575590414447,,164.55980364313683,97.90205223405297,193.66870080239633,174.0525660099814,862.4844737334033,-1815.1838906420085
435,576.9613228490789,909.9593707707121,282.15259372246254,111.58127165526973,229.45537037125777,346.33640916805484,970.6662847318604,179.86937387094494,72.13355014407581,185.33391436218076,161.26469523987552,960.326808828479,-1685.880910613701
4542,544.6278842317831,933.0332074912632,236.44885418695006,,300.6161640499359,351.9464938666704,842.4108452296938,162.97211226604725,89.28083219763103,185.35849184562102,155.399918309606,783.2793394060005,-1522.411133140747
3591,,932.5802400338142,273.8681893064652,104.56012786477541,238.39135978852266,338.9371679645395,982.7998988169652,169.92075995715848,81.94679419877953,,161.586117854366,665.3900356993956,-1600.1383251238776
5424,561.2002923984763,866.8508555856176,303.1050387567592,97.46599096642385,264.3498326549288,260.5439029176965,958.639483266948,165.8669890822681,97.28059943644662,192.77665919973796,159.6758799053133,743.4896960477195,-1549.9059372394984
6586,553.9846134620847,952.1315634754242,278.1770990288758,138.8503239159282,174.6151792238575,312.49046244841907,931.5756636310434,176.99206817690686,72.87985335008794,178.5274760107108,184.01767732807878,527.3219696613967,-1525.4913591830507
6045,539.4643686652229,924.8137080449131,225.7542141734565,119.65157752855391,208.22717031601093,215.30777417230678,968.0279105034455,145.53655261799219,84.78698566584397,188.2949641904784,195.31800802213553,750.180186132633,-1533.3138477318494
7760,575.7276898045533,,285.1767142355371,72.22666579268642,289.8591233696676,268.611918538529,848.7660043910466,149.65159093259228,76.82389727393613,169.77790537303008,160.8162148628318,873.12267256564,-1578.3752862315016
6151,522.7140554419008,938.4560973233761,305.8153820938404,101.40964793992082,186.83713322776413,343.68005986768344,882.4996200934396,158.09121468486978,85.44456278413503,177.34368104736262,164.6156007963038,890.6453871647482,-1702.5119336718387
3581,562.7058921664199,940.9678945795023,265.64689580847863,83.4014610742074,216.7552012491311,251.08594358170149,998.8856836908893,206.30521811787722,85.59658257216344,196.14100925680364,179.4102541357143,979.3716226421839,-1675.6020599603544
1390,547.2799921899549,1054.4328339572273,296.43446112085974,94.54429342435182,235.15095176055308,405.7753153047694,935.9733447234216,162.6295371979075,83.33067000550855,206.91198587190448,165.32208156543243,765.8635455207701,-1783.572930590052
3087,573.686716035312,843.1035879617172,274.3770237568896,124.94827634531498,264.88388758251267,242.28679355220623,933.5884164867485,190.8621823242743,85.52355818618496,161.18721580814116,164.81194297689078,883.1647311495385,-1474.0603763930148
9933,532.8213437643119,972.8386379850979,290.23640846671844,100.26778334338462,213.45172161061632,328.6084174266608,,174.13899577873883,77.44004160059228,185.37262225458616,165.39429391441868,912.6821696553739,-1646.1918030052173
